Unnamed: 0,passenger_id,name,age,sibsp,parch,fare,cabin,boat,body,survived,sex_female,pclass_1,pclass_2,pclass_3,title,familysize,isalone
810,1045,550,18.0,0,0,7.75,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
811,820,295,9.0,0,2,20.525,0,25,0.0,1,0.0,0.0,0.0,1.0,6,3,0
812,1095,583,29.461300741839764,0,0,7.6292,0,0,0.0,0,1.0,0.0,0.0,1.0,7,1,1
813,243,670,46.0,0,0,79.2,0,0,16.0,0,0.0,1.0,0.0,0.0,10,1,1
814,1306,839,26.5,0,0,7.225,0,0,299.7699999999997,0,0.0,0.0,0.0,1.0,10,1,1
815,239,664,31.0,0,0,50.4958,4,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
816,386,205,18.0,0,0,73.5,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
817,532,622,41.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,13,1,1
818,1167,687,29.461300741839764,0,0,7.7292,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
819,1123,624,29.461300741839764,0,2,22.3583,0,26,0.0,1,1.0,0.0,0.0,1.0,11,3,0
820,754,207,21.0,2,0,24.15,0,0,0.0,0,0.0,0.0,0.0,1.0,10,3,0
821,855,334,11.0,0,0,18.7875,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
822,1188,705,24.0,0,2,16.7,133,5,0.0,1,1.0,0.0,0.0,1.0,11,3,0
823,693,112,21.0,0,0,7.8208,0,5,0.0,1,0.0,0.0,0.0,1.0,10,1,1
824,253,682,48.0,1,3,262.375,31,14,0.0,1,1.0,1.0,0.0,0.0,11,5,0
825,892,394,31.0,0,0,7.775,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
826,1245,768,29.461300741839764,0,0,8.05,0,0,0.0,0,0.0,0.0,0.0,1.0,10,1,1
827,94,224,4.0,0,2,81.8583,7,15,0.0,1,0.0,1.0,0.0,0.0,6,3,0
828,104,248,54.0,1,0,78.2667,88,14,0.0,1,1.0,1.0,0.0,0.0,7,2,0
829,217,567,64.0,0,0,26.0,0,0,263.0,0,0.0,1.0,0.0,0.0,10,1,1
830,306,812,54.0,0,1,77.2875,91,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
831,487,478,61.0,0,0,12.35,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
832,61,146,64.0,1,0,78.85,62,18,0.0,1,1.0,1.0,0.0,0.0,11,2,0
833,345,78,23.0,0,0,13.0,0,0,0.0,0,0.0,0.0,1.0,0.0,10,1,1
834,107,256,29.461300741839764,0,0,31.6833,0,19,0.0,1,1.0,1.0,0.0,0.0,11,1,1
835,102,240,23.0,0,1,83.1583,67,19,0.0,1,1.0,1.0,0.0,0.0,11,2,0
836,333,59,36.0,0,0,13.0,84,2,0.0,1,1.0,0.0,1.0,0.0,11,1,1
837,62,148,46.0,1,0,61.175,113,0,0.0,0,0.0,1.0,0.0,0.0,10,2,0
838,1256,775,7.0,1,1,15.2458,0,24,0.0,1,0.0,0.0,0.0,1.0,6,3,0
839,208,527,37.0,1,0,90.0,74,8,0.0,1,1.0,1.0,0.0,0.0,11,2,0
840,709,136,16.0,0,0,7.75,0,11,0.0,1,1.0,0.0,0.0,1.0,7,1,1
841,1288,821,18.0,1,0,6.4958,0,0,299.7699999999997,0,0.0,0.0,0.0,1.0,10,2,0
842,165,374,38.0,1,0,90.0,82,26,0.0,1,0.0,1.0,0.0,0.0,10,2,0
843,158,353,55.0,0,0,50.0,61,0,0.0,0,0.0,1.0,0.0,0.0,10,1,1
844,174,425,58.0,0,0,29.7,22,0,258.0,0,0.0,1.0,0.0,0.0,10,1,1
845,467,410,24.0,1,0,26.0,0,4,0.0,1,1.0,0.0,1.0,0.0,11,2,0
846,1112,612,3.0,1,1,13.775,0,0,0.0,0,1.0,0.0,0.0,1.0,7,3,0
847,425,309,52.0,0,0,13.0,0,0,19.0,0,0.0,0.0,1.0,0.0,10,1,1
